from_table,from_column,to_table,to_column,source,confidence
trndescresult_audit1,TEMPID,trntemprejbills,ID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,trntemplabinvdetails,VailID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,msttempappinvdtls,ID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,mstempmapping_asm,ID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,mstemptasks,TaskId,heuristic_name_match,medium
trndescresult_audit1,TEMPID,trncomptemplabinvdetails,VailID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,msttemptallyregledger,LEDID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,trnpatientresultstemp,AutoID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,trntempdaycollall,USERID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,mstempexpenditure,ExpId,heuristic_name_match,medium
trndescresult_audit1,TEMPID,trntempshiftcollecrpt,ID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,msttempapppaymentdtls,MID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,trntempinvstatus,ID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,mstempleaves,EmpId,heuristic_name_match,medium
trndescresult_audit1,TEMPID,mstparametertemplate,ID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,trntempmoncoll,USERID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,tbltempledgerorg,ID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,mstempmapping_gm,ID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,tblinvtemplates,ID,heuristic_name_match,medium
trndescresult_audit1,TEMPID,mstlabdesctemp,TEMPID,heuristic_name_match,medium
trndifferentialcount,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trndifferentialcount,PARAMID,mstoltestparamsmapping,ID,heuristic_name_match,medium
trndifferentialcount,PARAMID,trnparamunitsloc1,ID,heuristic_name_match,medium
trndifferentialcount,PARAMID,trncc_paramresult,TEMPID,heuristic_name_match,medium
trndifferentialcount,PARAMID,mstmachineparameters1,ID,heuristic_name_match,medium
trndifferentialcount,PARAMID,trncc_clubbedparamresult,Clubid,heuristic_name_match,medium
trndifferentialcount,PARAMID,mstparametertemplatelog,ID,heuristic_name_match,medium
trndifferentialcount,PARAMID,trnparamresult,ID,heuristic_name_match,medium
trndifferentialcount,PARAMID,mstparametertemplate,ID,heuristic_name_match,medium
trndifferentialcount,PARAMID,mstparametercalculation,ID,heuristic_name_match,medium
trndifferentialcount,PARAMID,trncc_clubbedparamresults,Clubid,heuristic_name_match,medium
trndifferentialcount,PARAMID,mstparameterhead,ID,heuristic_name_match,medium
trndifferentialcount,PARAMID,mstmachineparameters,ID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,tblclientdocinfo,ID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,trnmergeddoctors,ID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstrefdoctornew,DOCID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstmaptechdoc,AUTHID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstdoctor,DOCID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstmapsubauthdoc,AUTHID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,trnmergeddocbilldtls,ID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstdoctorslab,ID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstdoctornew,DOCID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstrefdoctor,DOCID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstccrefdoctor,DOCID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,trnmergeddocbilldtls_referral,ID,heuristic_name_match,medium
trndoctorweeklyoffs,DocId,mstmapauthdoc,AUTHID,heuristic_name_match,medium
trndoctorweeklyoffs,LocationID,mstlocationusers,Id,heuristic_name_match,medium
trnempmapping,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnempmapping,USERID,tbl_callusers,Uid,heuristic_name_match,medium
trnempmapping,USERID,trnccusermapping,ID,heuristic_name_match,medium
trnempmapping,USERID,mstlocationusers,Id,heuristic_name_match,medium
trnevolkoresults,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnexecutivecashpayment,TransId,trnstocktransfer,ID,heuristic_name_match,medium
trnexecutivedenomination,TransId,trnstocktransfer,ID,heuristic_name_match,medium
trnformdeptinvmapping,DepartmentID,mststoressubdepartment,UserID,heuristic_name_match,medium
trnformdeptinvmapping,FormID,trnforminvdeduction,ID,heuristic_name_match,medium
trnformdeptinvmapping,FormID,mstinvestigationconcform,ID,heuristic_name_match,medium
trnformdeptinvmapping,LocationID,mstlocationusers,Id,heuristic_name_match,medium
trnforminvdeduction,DepartmentID,mststoressubdepartment,UserID,heuristic_name_match,medium
trnforminvdeduction,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trnforminvdeduction,WorkStationID,mstworkstations,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptpharmaissuepri,UserID,heuristic_name_match,medium
trngrnconcession,DEPTID,mstitemdeptaccess,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptconsumptiondet,id,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptpharmareturndet,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptpharmareturndet26feb2020,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptpharmaindentpri,UserID,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptpharmareturnpri,UserID,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptpharmaissuedet,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptcomplaint,id,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptpharmaissuedet26feb2020,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,trnformdeptinvmapping,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptpharmaindentdet,id,heuristic_name_match,medium
trngrnconcession,DEPTID,mstorgdeptdiscount,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,mstrolroqdeptmapping,ID,heuristic_name_match,medium
trngrnconcession,DEPTID,trndeptconsumptionpri,DeptID,heuristic_name_match,medium
trngrnconcession,LocationID,mstlocationusers,Id,heuristic_name_match,medium
trngrnconcession,UserID,tbl_callusers,Uid,heuristic_name_match,medium
trngrnconcession,UserID,trnccusermapping,ID,heuristic_name_match,medium
trngrnconcession,UserID,mstlocationusers,Id,heuristic_name_match,medium
trngrndetails,GrnDetailID,trngrndetails26feb2020,UomId,heuristic_name_match,medium
trngrndetails,UomId,mstuom,ID,heuristic_name_match,medium
trngrndetails,UomId,mstuommapping,ID,heuristic_name_match,medium
trngrndetails26feb2020,GrnDetailID,trngrndetails,UomId,heuristic_name_match,medium
trngrndetails26feb2020,UomId,mstuom,ID,heuristic_name_match,medium
trngrndetails26feb2020,UomId,mstuommapping,ID,heuristic_name_match,medium
trngrnfreeqtydetails,GRNDetailID,trngrndetails,UomId,heuristic_name_match,medium
trngrnfreeqtydetails,GRNDetailID,trngrndetails26feb2020,UomId,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptpharmaissuepri,UserID,heuristic_name_match,medium
trngrnmaster,DeptId,mstitemdeptaccess,ID,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptconsumptiondet,id,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptpharmareturndet,ID,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptpharmareturndet26feb2020,ID,heuristic_name_match,medium
trngrnmaster,DeptId,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptpharmaindentpri,UserID,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptpharmareturnpri,UserID,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptpharmaissuedet,ID,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptcomplaint,id,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptpharmaissuedet26feb2020,ID,heuristic_name_match,medium
trngrnmaster,DeptId,trnformdeptinvmapping,ID,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptpharmaindentdet,id,heuristic_name_match,medium
trngrnmaster,DeptId,mstorgdeptdiscount,ID,heuristic_name_match,medium
trngrnmaster,DeptId,mstrolroqdeptmapping,ID,heuristic_name_match,medium
trngrnmaster,DeptId,trndeptconsumptionpri,DeptID,heuristic_name_match,medium
trngrnmaster,LocationID,mstlocationusers,Id,heuristic_name_match,medium
trngrnmaster,UserID,tbl_callusers,Uid,heuristic_name_match,medium
trngrnmaster,UserID,trnccusermapping,ID,heuristic_name_match,medium
trngrnmaster,UserID,mstlocationusers,Id,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptpharmaissuepri,UserID,heuristic_name_match,medium
trngrnreturns,DeptId,mstitemdeptaccess,ID,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptconsumptiondet,id,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptpharmareturndet,ID,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptpharmareturndet26feb2020,ID,heuristic_name_match,medium
trngrnreturns,DeptId,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptpharmaindentpri,UserID,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptpharmareturnpri,UserID,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptpharmaissuedet,ID,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptcomplaint,id,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptpharmaissuedet26feb2020,ID,heuristic_name_match,medium
trngrnreturns,DeptId,trnformdeptinvmapping,ID,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptpharmaindentdet,id,heuristic_name_match,medium
trngrnreturns,DeptId,mstorgdeptdiscount,ID,heuristic_name_match,medium
trngrnreturns,DeptId,mstrolroqdeptmapping,ID,heuristic_name_match,medium
trngrnreturns,DeptId,trndeptconsumptionpri,DeptID,heuristic_name_match,medium
trngrnreturns,LocationId,mstlocationusers,Id,heuristic_name_match,medium
trngrnreturnsdetails,GrnRetId,trngrnreturns,ID,heuristic_name_match,medium
trngrnreturnsdetails,UomId,mstuom,ID,heuristic_name_match,medium
trngrnreturnsdetails,UomId,mstuommapping,ID,heuristic_name_match,medium
trngrntandc,TandCId,trnpotandc,id,heuristic_name_match,medium
trngrntandc,TandCId,trnquotationtandc,id,heuristic_name_match,medium
trnhvadditionalcharges,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trninventoryconsumption,ConsumptionId,trndailyconsumptiondtls,ID,heuristic_name_match,medium
trninventoryconsumption,ConsumptionId,mstconsumptionmaster,ID,heuristic_name_match,medium
trninventoryconsumption,ConsumptionId,trndeptconsumptiondet,id,heuristic_name_match,medium
trninventoryconsumption,ConsumptionId,trnstockinvconsumption,ID,heuristic_name_match,medium
trninventoryconsumption,ConsumptionId,trndeptconsumptionpri,DeptID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptpharmaissuepri,UserID,heuristic_name_match,medium
trninventoryconsumption,DeptId,mstitemdeptaccess,ID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptconsumptiondet,id,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptpharmareturndet,ID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptpharmareturndet26feb2020,ID,heuristic_name_match,medium
trninventoryconsumption,DeptId,mstdocdeptinvdiscount,ID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptpharmaindentpri,UserID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptpharmareturnpri,UserID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptpharmaissuedet,ID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptcomplaint,id,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptpharmaissuedet26feb2020,ID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trnformdeptinvmapping,ID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptpharmaindentdet,id,heuristic_name_match,medium
trninventoryconsumption,DeptId,mstorgdeptdiscount,ID,heuristic_name_match,medium
trninventoryconsumption,DeptId,mstrolroqdeptmapping,ID,heuristic_name_match,medium
trninventoryconsumption,DeptId,trndeptconsumptionpri,DeptID,heuristic_name_match,medium
trninventoryconsumption,LocId,trnparamunitsloc1,ID,heuristic_name_match,medium
trninventoryconsumption,LocId,trninvlabdetloc16,ID,heuristic_name_match,medium
trninventoryconsumption,LocId,mstlocationusers,Id,heuristic_name_match,medium
trninventoryconsumption,WorkStationID,mstworkstations,ID,heuristic_name_match,medium
trninventsupplierpaymts,LocationID,mstlocationusers,Id,heuristic_name_match,medium
trninventsupplierpaymts,SUPPLIERID,mstsuppliers,SupID,heuristic_name_match,medium
trninventsupplierpaymts,SUPPLIERID,mstsuppliersregistration,UserID,heuristic_name_match,medium
trninventsupplierpaymts,UserID,tbl_callusers,Uid,heuristic_name_match,medium
trninventsupplierpaymts,UserID,trnccusermapping,ID,heuristic_name_match,medium
trninventsupplierpaymts,UserID,mstlocationusers,Id,heuristic_name_match,medium
trninvlabdet,BEDID,trncc_clubbedparamresult,Clubid,heuristic_name_match,medium
trninvlabdet,BEDID,mstinvestigationsclubbed,ID,heuristic_name_match,medium
trninvlabdet,BEDID,trncc_clubbed,ID,heuristic_name_match,medium
trninvlabdet,BEDID,trncc_clubbedparamresults,Clubid,heuristic_name_match,medium
trninvlabdet,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trninvlabdet,MACHINEID,mstmachinemethodmap,ID,heuristic_name_match,medium
trninvlabdet,MACHINEID,mstmachineinvmethodmap,ID,heuristic_name_match,medium
trninvlabdet,MACHINEID,mstmachineparameters1,ID,heuristic_name_match,medium
trninvlabdet,MACHINEID,mstmachine,id,heuristic_name_match,medium
trninvlabdet,MACHINEID,mstmachineorg,ID,heuristic_name_match,medium
trninvlabdet,MACHINEID,mstmachinemaster,USERID,heuristic_name_match,medium
trninvlabdet,MACHINEID,mstlabmachine,ID,heuristic_name_match,medium
trninvlabdet,MACHINEID,mstlabmachine1,ID,heuristic_name_match,medium
trninvlabdet,MACHINEID,mstmachineparameters,ID,heuristic_name_match,medium
trninvlabdet,OUTSOURCEID,mstoutsourceinvmapping,ID,heuristic_name_match,medium
trninvlabdet,PATID,mstpatientgetdata,ID,heuristic_name_match,medium
trninvlabdet,PATID,trntemppatientrepeatevisits,ID,heuristic_name_match,medium
trninvlabdet,PATID,mstpatientsourcegetdata,ID,heuristic_name_match,medium
trninvlabdet,PATID,mstappagentassigndispatchorders,ID,heuristic_name_match,medium
trninvlabdet,PATID,trnpatientresultstemp,AutoID,heuristic_name_match,medium
trninvlabdet,PATID,tbl_patientcalldata,CustID,heuristic_name_match,medium
trninvlabdet,PATID,mstpatientregistration,ID,heuristic_name_match,medium
trninvlabdet,REFDOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trninvlabdet,REFDOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
trninvlabdet,REFDOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
trninvlabdet,REFDOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
trninvlabdetloc16,BEDID,trncc_clubbedparamresult,Clubid,heuristic_name_match,medium
trninvlabdetloc16,BEDID,mstinvestigationsclubbed,ID,heuristic_name_match,medium
trninvlabdetloc16,BEDID,trncc_clubbed,ID,heuristic_name_match,medium
trninvlabdetloc16,BEDID,trncc_clubbedparamresults,Clubid,heuristic_name_match,medium
trninvlabdetloc16,LOCATIONID,mstlocationusers,Id,heuristic_name_match,medium
trninvlabdetloc16,MACHINEID,mstmachinemethodmap,ID,heuristic_name_match,medium
trninvlabdetloc16,MACHINEID,mstmachineinvmethodmap,ID,heuristic_name_match,medium
trninvlabdetloc16,MACHINEID,mstmachineparameters1,ID,heuristic_name_match,medium
trninvlabdetloc16,MACHINEID,mstmachine,id,heuristic_name_match,medium
trninvlabdetloc16,MACHINEID,mstmachineorg,ID,heuristic_name_match,medium
trninvlabdetloc16,MACHINEID,mstmachinemaster,USERID,heuristic_name_match,medium
trninvlabdetloc16,MACHINEID,mstlabmachine,ID,heuristic_name_match,medium
trninvlabdetloc16,MACHINEID,mstlabmachine1,ID,heuristic_name_match,medium
trninvlabdetloc16,MACHINEID,mstmachineparameters,ID,heuristic_name_match,medium
trninvlabdetloc16,OUTSOURCEID,mstoutsourceinvmapping,ID,heuristic_name_match,medium
trninvlabdetloc16,PATID,mstpatientgetdata,ID,heuristic_name_match,medium
trninvlabdetloc16,PATID,trntemppatientrepeatevisits,ID,heuristic_name_match,medium
trninvlabdetloc16,PATID,mstpatientsourcegetdata,ID,heuristic_name_match,medium
trninvlabdetloc16,PATID,mstappagentassigndispatchorders,ID,heuristic_name_match,medium
trninvlabdetloc16,PATID,trnpatientresultstemp,AutoID,heuristic_name_match,medium
trninvlabdetloc16,PATID,tbl_patientcalldata,CustID,heuristic_name_match,medium
trninvlabdetloc16,PATID,mstpatientregistration,ID,heuristic_name_match,medium
trninvlabdetloc16,REFDOCID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trninvlabdetloc16,REFDOCID,mstrefdoctornew,DOCID,heuristic_name_match,medium
trninvlabdetloc16,REFDOCID,mstrefdoctor,DOCID,heuristic_name_match,medium
trninvlabdetloc16,REFDOCID,mstccrefdoctor,DOCID,heuristic_name_match,medium
trninvlabpri,ClientDocID,tblclientdocinfo,ID,heuristic_name_match,medium
trninvlabpri,LocationId,mstlocationusers,Id,heuristic_name_match,medium
trninvlabpri,PATIENTID,mstpatientgetdata,ID,heuristic_name_match,medium
trninvlabpri,PATIENTID,trntemppatientrepeatevisits,ID,heuristic_name_match,medium
trninvlabpri,PATIENTID,mstpatientsourcegetdata,ID,heuristic_name_match,medium
trninvlabpri,PATIENTID,trnpatientresultstemp,AutoID,heuristic_name_match,medium
trninvlabpri,PATIENTID,tbl_patientcalldata,CustID,heuristic_name_match,medium
trninvlabpri,PATIENTID,mstpatientregistration,ID,heuristic_name_match,medium
trninvlabpri,RefDocID,mstrefdocclinicinfo,CId,heuristic_name_match,medium
trninvlabpri,RefDocID,mstrefdoctornew,DOCID,heuristic_name_match,medium
trninvlabpri,RefDocID,mstrefdoctor,DOCID,heuristic_name_match,medium
trninvlabpri,RefDocID,mstccrefdoctor,DOCID,heuristic_name_match,medium
trninvlabpri,SlotID,mstappbookingslots,ID,heuristic_name_match,medium
trninvlabpri,TEMPID,trntempinvlabpri,CITYID,heuristic_name_match,medium
trninvlabpri,TEMPID,mstemptarget,ID,heuristic_name_match,medium
trninvlabpri,TEMPID,mstempschedules,EmpId,heuristic_name_match,medium
trninvlabpri,TEMPID,trncomptempinvlabpri,CITYID,heuristic_name_match,medium
trninvlabpri,TEMPID,trntempabnormalreport,USERID,heuristic_name_match,medium
trninvlabpri,TEMPID,tbltempledger,ID,heuristic_name_match,medium
trninvlabpri,TEMPID,trntempbranchwisecoll,ID,heuristic_name_match,medium
trninvlabpri,TEMPID,trntemppatientrepeatevisits,ID,heuristic_name_match,medium
